,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
235,Clermont-Ferrand,45.778945,3.100543,Laval,48.076255,-0.760929,Clermont-Ferrand Train Station,Laval Train Station,23970,23970,Train,391.6,180.0,132.0,312.0,24282.0,2.297310000000003,-3.861472,206.0,-347.80274147965855
236,Clermont-Ferrand,45.778945,3.100543,Morlaix,48.57797,-3.832514,Clermont-Ferrand Train Station,Morlaix Train Station,34230,34230,Train,612.0,180.0,60.0,240.0,34470.0,2.7990250000000003,-6.933057,215.0,-532.7234676197792
237,Clermont-Ferrand,45.778945,3.100543,Alençon,48.433884,0.09853099999999999,Clermont-Ferrand Train Station,Alençon Train Station,26100,26100,Train,375.1,180.0,72.0,252.0,26352.0,2.654938999999999,-3.002012,290.0,-328.9966512386263
238,Clermont-Ferrand,45.778945,3.100543,Bayeux,49.269729,-0.6981000000000001,Clermont-Ferrand Train Station,Bayeux Train Station,30090,30090,Train,484.1,180.0,96.0,276.0,30366.0,3.490783999999998,-3.798643,342.0,-372.64856053894823
239,Clermont-Ferrand,45.778945,3.100543,Rouen,49.448663,1.094103,Clermont-Ferrand Train Station,Rouen Rive Droite,25110,25110,Train,437.0,180.0,108.00000000000001,288.0,25398.0,3.669718000000003,-2.00644,371.0,-203.07051484261729
240,Clermont-Ferrand,45.778945,3.100543,Dreux,48.731492,1.370164,Clermont-Ferrand Train Station,Dreux Train Station,24060,24060,Train,355.5,180.0,60.0,240.0,24300.0,2.9525470000000027,-1.7303790000000001,349.0,-204.77901518196006
241,Clermont-Ferrand,45.778945,3.100543,Douai,50.371673,3.089958,Clermont-Ferrand Train Station,Douai Train Station,24960,24960,Train,512.0,180.0,96.0,276.0,25236.0,4.592728000000001,-0.010584999999999845,420.0,-0.9693670463141116
242,Clermont-Ferrand,45.778945,3.100543,Abbeville,50.102175,1.824538,Clermont-Ferrand Train Station,Abbeville Train Station,25380,25380,Train,491.8,180.0,96.0,276.0,25656.0,4.323230000000002,-1.276005,410.0,-121.04425526253459
243,Clermont-Ferrand,45.778945,3.100543,Saverne,48.744483,7.362055,Clermont-Ferrand Train Station,Saverne Train Station,33090,33090,Train,459.7,180.0,36.0,216.0,33306.0,2.9655380000000022,4.261512,317.0,455.6339528587296
244,Clermont-Ferrand,45.778945,3.100543,Belfort,47.633278,6.854053,Clermont-Ferrand Train Station,Belfort-Ville,29280,29280,Train,351.4,180.0,96.0,276.0,29556.0,1.854332999999997,3.7535100000000003,218.0,441.6450650659759
245,Clermont-Ferrand,45.778945,3.100543,Bar-le-Duc,48.773598,5.167053,Clermont-Ferrand Train Station,Bar-le-Duc Train Station,28560,28560,Train,367.8,180.0,48.0,228.0,28788.0,2.9946529999999996,2.06651,394.0,272.5083652213292
246,Clermont-Ferrand,45.778945,3.100543,Sedan,49.695024,4.930373,Clermont-Ferrand Train Station,Sedan Train Station,30780,30780,Train,456.9,180.0,156.0,336.0,31116.0,3.9160789999999963,1.8298300000000003,469.0,219.53758273340665
247,Clermont-Ferrand,45.778945,3.100543,Narbonne,43.190618,3.005667,Clermont-Ferrand Train Station,Narbonne Train Station,24750,24750,Train,286.7,180.0,96.0,276.0,25026.0,-2.5883269999999996,-0.09487600000000018,-416.8200714027142,-15.278680435047045
248,Clermont-Ferrand,45.766988,3.134193,Alès,44.127825,4.084948,Clermont la Pardieu,Alès Train Station,16320,16320,Train,197.0,504.00000000000006,36.0,540.0,16860.0,-1.6391629999999964,0.950755,-243.0711602147551,140.98727273003357
249,Clermont-Ferrand,45.778945,3.100543,Lunéville,48.58799,6.496997,Clermont-Ferrand Train Station,Lunéville Train Station,34890,34890,Train,403.6,180.0,60.0,240.0,35130.0,2.8090449999999976,3.3964540000000003,373.0,451.1841785657814
250,Clermont-Ferrand,45.778945,3.100543,Valence,44.928081,4.893288,Clermont-Ferrand Train Station,Valence Ville,16140,16140,Train,166.1,180.0,39612.0,39792.0,55932.0,-0.8508640000000014,1.792745,-399.7023258514667,842.1608461030041
251,Clermont-Ferrand,45.778945,3.100543,Nancy,48.689857,6.174579,Clermont-Ferrand Train Station,Nancy Train Station,27420,27420,Train,397.8,180.0,96.0,276.0,27696.0,2.9109120000000033,3.0740359999999995,317.0,335.1722946929732
252,Clermont-Ferrand,45.778945,3.100543,Château-Thierry,49.03814,3.409302,Clermont-Ferrand Train Station,Château-Thierry Train Station,25740,25740,Train,364.3,180.0,120.0,300.0,26040.0,3.2591949999999983,0.3087589999999998,432.0,40.931614733597954
